ID,Betweenness
0,0.04080221300138313
1,0.017262583975498933
2,0.0165283540802213
3,0.0
4,0.0
5,0.08801867219917012
6,0.019879552789303822
7,0.0487551867219917
8,0.008735592438911949
9,0.014021438450899032
10,0.2941844623794833
11,0.0165283540802213
12,0.03688586741750639
13,0.05663900414937759
14,0.0265434202726734
15,0.01605463347164592
16,0.039283656062701705
17,0.04080221300138313
18,0.0
19,0.06826938434433255
20,0.05867767404333792
21,0.002921853388658368
22,0.008298755186721992
23,0.07987551867219916
24,0.00628169663439373
25,0.0950207468879668
26,0.033841385101758485
27,0.28215021133200574
28,0.008298755186721992
29,0.024688796680497924
30,0.012537459658828945
31,0.21887966804979253
32,0.014011065006915601
33,0.026728997575729992
34,0.008298755186721992
35,0.10323305670816044
36,0.024688796680497924
37,0.0487551867219917
38,0.24016144701310665
39,0.0165283540802213
40,0.0950207468879668
41,0.029703423785374
42,0.0644536652835408
43,0.015419595676338415
44,0.03693991635381676
45,0.02648801290917475
46,0.005852351313969573
47,0.0165283540802213
48,0.021749654218533886
49,0.0165283540802213
50,0.023192921359415107
51,0.11593188105117573
52,0.254989708884937
53,0.07321922544951591
54,0.12146841862609507
55,0.03773556098504231
56,0.024688796680497924
57,0.04080221300138313
58,0.10029852466574461
59,0.010972839689126013
60,0.22510373443983403
61,0.012944329183955744
62,0.12552766663373496
63,0.024688796680497924
64,0.0066217150760719224
65,0.04080221300138313
66,0.01614568925772246
67,0.09224556247118494
68,0.21258644536652835
69,0.027244986168741353
70,0.1581108805901336
71,0.06027407297635515
72,0.10123485147862753
73,0.010321576763485477
74,0.05102005532503458
75,0.008298755186721992
76,0.05664764868603048
77,0.05841977869986169
78,0.036220608575380356
79,0.06766737469538299
80,0.03116536586972273
81,0.003080336560627019
82,0.03550459395376403
83,0.05663900414937759
84,0.009623098201936376
85,0.0950207468879668
86,0.02269371994994402
87,0.024688796680497924
88,0.05663900414937759
89,0.08748271092669432
90,0.014021438450899032
91,0.08748271092669432
92,0.02142116182572614
93,0.011970707370084975
94,0.08269547102275343
95,0.3206889964864554
96,0.07543049792531123
97,0.008298755186721992
98,0.0165283540802213
99,0.006211387736284016
100,0.04080221300138313
101,0.02882088520055325
102,0.05102005532503458
103,0.0
104,0.0
105,0.080618948824343
106,0.0887857719159588
107,0.0075103734439833925
108,0.0010200553250345782
109,0.0165283540802213
110,0.20622406639004148
111,0.02882088520055325
112,0.0658195020746888
113,0.024688796680497924
114,0.03278008298755187
115,0.0
116,0.0165283540802213
117,0.0487551867219917
118,0.030990108180201554
119,0.04080221300138313
120,0.008298755186721992
121,0.008298755186721992
122,0.03278008298755187
123,0.0165283540802213
124,0.2456132681288282
125,0.026489371336363008
126,0.0644536652835408
127,0.0
128,0.008298755186721992
129,0.0644536652835408
130,0.07321140420206809
131,0.08801867219917012
132,0.12611228429822818
133,0.0010154449054864004
134,0.036220608575380356
135,0.04362033195020747
136,0.031111316933412344
137,0.0029967727063162745
138,0.11208183083053408
139,0.024688796680497924
140,0.04362033195020747
141,0.07030774550484091
142,0.03278008298755187
143,0.007580702924323241
144,0.07106790901007712
145,0.03500897385233479
146,0.0487551867219917
147,0.008298755186721992
148,0.02943205394190872
149,0.07219917012448132
150,0.0658195020746888
151,0.005803845858306438
152,0.07987551867219916
153,0.3081307630244349
154,0.09645075273965323
155,0.10198941661726939
156,0.03949600293090957
157,0.11827277355155974
158,0.05281414657841014
159,0.1665517560758746
160,0.0
161,0.06315410327339788
162,0.03278008298755187
163,0.10918914246196411
164,0.0066217150760719224
165,0.012642923005993562
166,0.02142116182572614
167,0.09541839557399723
168,0.080618948824343
169,0.07219917012448132
170,0.03278008298755187
171,0.006634393729829397
172,0.07507664822498843
173,0.016683955739972337
174,0.011557189784627563
175,0.0
176,0.03278008298755187
177,0.1695043798985707
178,0.1859932752048936
179,0.07395888905354674
180,0.07219917012448132
181,0.05841977869986169
182,0.10718460582179434
183,0.3110316932567966
184,0.02749538958045184
185,0.14954183955739964
186,0.08748271092669432
187,0.04080221300138313
188,0.023901588124876527
189,0.04359402786010674
190,0.20271438450899032
191,0.020363070539419097
192,0.049904910096818855
193,0.06690756108805901
194,0.028659610761529897
195,0.008298755186721992
196,0.00582007837713232
197,0.024688796680497924
198,0.0165283540802213
199,0.05663900414937759
200,0.03963123451582994
201,0.2107728833234535
202,0.03871669795165644
203,0.07219917012448132
204,0.0487551867219917
205,0.008298755186721992
206,0.03278008298755187
207,0.024688796680497924
208,0.024688796680497924
209,0.019402950668510853
210,0.09541839557399723
211,0.16447325956662043
212,0.0045895766098048235
213,0.006404490219324235
214,0.027685659631977107
215,0.04080221300138313
216,0.07987551867219916
217,0.16528444483709068
218,0.03278008298755187
219,0.0035200553250345785
220,0.04514547520252921
221,0.024688796680497924
222,0.07987551867219916
223,0.22886156413127354
224,0.07321922544951591
225,0.006659339392741882
226,0.062127399888032696
227,0.0029391424619640387
228,0.0644536652835408
229,0.0
230,0.0487551867219917
231,0.004399492853849706
232,0.1002161134163208
233,0.03278008298755187
234,0.00037647643197435726
235,0.05663900414937759
236,0.028021265560165966
237,0.03278008298755187
238,0.0
239,0.0165283540802213
240,0.08748271092669432
241,0.025444823157478747
